;Date;Code INSEE région;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);TCH Thermique (%);TCH Nucléaire (%);TCH Eolien (%);TCH Solaire (%);TCH Hydraulique (%);TCH Bioénergies (%);Année;Mois
221;2013-08-10;28752;916622.5;22956.5;1706708.5;26329.5;21308.0;150945.5;-34218.5;18295.5;-244475.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
222;2013-08-11;28752;863152.0;22641.5;1659148.0;14721.5;21609.0;131689.5;-30836.0;17481.0;-222052.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
223;2013-08-12;28752;986219.5;22872.0;1749296.5;18271.5;20925.5;165968.5;-14223.5;17050.5;-242759.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
224;2013-08-13;28752;1003918.0;22365.5;1760297.0;21663.0;19566.0;155412.5;-17131.0;17082.0;-224157.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
225;2013-08-14;28752;1003535.5;23286.0;1759968.5;18260.0;22803.5;162801.0;-14855.0;17827.0;-235370.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
226;2013-08-15;28752;912983.0;22132.0;1720003.0;7947.0;22615.5;121935.0;-29711.5;17986.5;-218748.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
227;2013-08-16;28752;982070.0;29733.5;1718193.5;11194.5;19895.5;126695.5;-20247.0;17663.0;-169864.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
228;2013-08-17;28752;938174.0;29287.0;1656631.5;26306.5;19943.0;107829.5;-23728.5;17929.0;-144822.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
229;2013-08-18;28752;889852.5;22239.5;1659214.5;38831.5;17830.0;91058.0;-29785.5;17772.0;-176113.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
230;2013-08-19;28752;1020623.0;75966.0;1733493.0;29623.0;15705.5;122113.5;-13437.0;17445.0;-209090.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
231;2013-08-20;28752;1042271.0;94528.0;1736582.0;22647.5;23110.5;128369.0;-16239.0;17398.0;-212950.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
232;2013-08-21;28752;1051632.0;95819.5;1726831.0;19335.5;22888.0;148228.5;-16299.5;17373.0;-211351.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
233;2013-08-22;28752;1064140.5;95964.0;1724787.5;29723.0;20730.5;144952.0;-13549.5;17170.5;-204476.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
234;2013-08-23;28752;1070032.0;98776.5;1717497.0;17606.0;18223.0;150982.0;-14255.5;17394.0;-185007.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
235;2013-08-24;28752;967130.0;53449.5;1662515.0;42537.5;11988.5;110131.0;-27272.0;17262.5;-152301.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
236;2013-08-25;28752;897016.0;42246.0;1645695.0;32125.0;13265.5;104890.0;-26047.0;17435.5;-181428.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
237;2013-08-26;28752;1061254.5;96000.5;1682378.0;19490.5;15553.0;133134.5;-14105.5;16134.0;-136172.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
238;2013-08-27;28752;1112860.0;134198.0;1699879.5;19818.5;15256.0;150113.5;-14523.5;16404.0;-157157.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
239;2013-08-28;28752;1119392.0;137078.5;1688524.0;21432.0;18046.5;140666.5;-15479.5;17130.5;-136850.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
240;2013-08-29;28752;1128604.0;140569.0;1703347.0;11296.5;19223.5;132886.0;-15496.0;17526.0;-129591.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
241;2013-08-30;28752;1120616.5;130382.5;1723373.5;13388.5;19722.5;109850.5;-14821.5;17607.5;-127741.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
242;2013-08-31;28752;991295.0;64983.0;1711982.5;21939.0;17623.5;94286.0;-23608.0;17338.0;-162066.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;4608
243;2013-09-01;28752;918710.5;50816.5;1680886.5;32255.5;20872.5;87415.0;-34265.5;16972.0;-185044.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
244;2013-09-02;28752;1102327.5;90498.5;1743911.0;22698.5;22080.5;123908.0;-13764.0;16517.0;-152305.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
245;2013-09-03;28752;1152590.5;122597.5;1760645.5;11307.0;22422.0;151431.0;-12091.0;16745.0;-169266.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
246;2013-09-04;28752;1171219.5;136404.5;1734699.5;16674.5;22098.0;149258.0;-13348.0;16214.5;-139613.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
247;2013-09-05;28752;1174703.5;137764.5;1725885.0;20821.5;21217.0;146877.0;-13840.0;16187.5;-129039.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
248;2013-09-06;28752;1149338.0;118981.0;1740771.5;23360.5;14335.0;139235.0;-12570.5;16953.0;-140542.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
249;2013-09-07;28752;998070.5;76295.5;1708522.5;14414.0;9886.5;105227.0;-22033.0;17032.0;-160018.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
250;2013-09-08;28752;926003.5;49369.0;1732347.0;14514.5;12038.0;106350.5;-32922.0;16477.5;-220914.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
251;2013-09-09;28752;1108957.0;88681.5;1758010.0;47167.0;15673.5;136295.5;-13788.0;16070.5;-187927.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
252;2013-09-10;28752;1134314.0;110894.5;1714263.5;40646.5;15167.5;144824.5;-9309.5;16049.5;-147030.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
253;2013-09-11;28752;1160123.5;109356.5;1772736.5;50375.5;14207.5;141886.0;-8229.0;16510.5;-185502.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
254;2013-09-12;28752;1173238.5;128320.5;1801214.0;19375.0;11689.0;157193.5;-8867.5;16315.5;-200789.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
255;2013-09-13;28752;1159745.0;99769.5;1800560.5;22292.0;13362.0;155998.5;-10742.0;16470.0;-186751.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
256;2013-09-14;28752;1022991.0;40826.5;1734445.0;39971.5;11497.0;124023.0;-16701.0;16510.0;-176368.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
257;2013-09-15;28752;953536.5;33037.0;1744356.5;55608.5;12023.5;104367.5;-35885.5;15989.5;-224709.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
258;2013-09-16;28752;1142457.5;76086.5;1768931.5;74229.5;10638.0;140065.0;-15773.0;14735.0;-175241.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
259;2013-09-17;28752;1199950.5;98227.5;1784108.0;85991.5;11540.0;151595.5;-17133.5;14369.0;-177532.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
260;2013-09-18;28752;1196042.0;114471.0;1762393.5;90280.5;11541.0;161180.0;-15652.0;14294.0;-191285.0;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
261;2013-09-19;28752;1191704.0;117151.0;1762185.5;46410.5;13402.5;161947.0;-15446.0;14427.0;-157162.5;4847.039999999999;17786.88;5523.84;83.52;7200.0;15330.24;1159488;5184
